chunk_id,source,text,citation_label,citation_url,age_group,fitness_factors,grade
criteria:035-성인-F,criteria,"국민체력100 인증 기준 · 트레드밀VO2max(ml/kg/min) · 성인 여자: 19~24세 1등급 36.8ml/kg/min, 2등급 34.8ml/kg/min, 3등급 32.8ml/kg/min / 25~29세 1등급 36.0ml/kg/min, 2등급 34.1ml/kg/min, 3등급 32.2ml/kg/min / 30~34세 1등급 34.8ml/kg/min, 2등급 32.9ml/kg/min, 3등급 31.0ml/kg/min / 35~39세 1등급 34.2ml/kg/min, 2등급 32.3ml/kg/min, 3등급 30.5ml/kg/min / 40~44세 1등급 33.8ml/kg/min, 2등급 32.0ml/kg/min, 3등급 30.3ml/kg/min / 45~49세 1등급 33.0ml/kg/min, 2등급 31.4ml/kg/min, 3등급 29.7ml/kg/min / 50~54세 1등급 32.3ml/kg/min, 2등급 30.7ml/kg/min, 3등급 29.1ml/kg/min / 55~59세 1등급 31.3ml/kg/min, 2등급 29.8ml/kg/min, 3등급 28.4ml/kg/min / 60~64세 1등급 30.2ml/kg/min, 2등급 29.0ml/kg/min, 3등급 27.7ml/kg/min",국민체력100 인증 기준 · 트레드밀VO2max,,,심폐지구력,
criteria:035-성인-M,criteria,"국민체력100 인증 기준 · 트레드밀VO2max(ml/kg/min) · 성인 남자: 19~24세 1등급 47.6ml/kg/min, 2등급 44.8ml/kg/min, 3등급 42.0ml/kg/min / 25~29세 1등급 44.8ml/kg/min, 2등급 42.2ml/kg/min, 3등급 39.6ml/kg/min / 30~34세 1등급 42.9ml/kg/min, 2등급 40.6ml/kg/min, 3등급 38.2ml/kg/min / 35~39세 1등급 41.8ml/kg/min, 2등급 39.5ml/kg/min, 3등급 37.2ml/kg/min / 40~44세 1등급 40.9ml/kg/min, 2등급 38.8ml/kg/min, 3등급 36.6ml/kg/min / 45~49세 1등급 40.1ml/kg/min, 2등급 38.1ml/kg/min, 3등급 36.0ml/kg/min / 50~54세 1등급 38.8ml/kg/min, 2등급 36.9ml/kg/min, 3등급 35.0ml/kg/min / 55~59세 1등급 37.7ml/kg/min, 2등급 35.9ml/kg/min, 3등급 34.1ml/kg/min / 60~64세 1등급 36.3ml/kg/min, 2등급 34.8ml/kg/min, 3등급 33.2ml/kg/min",국민체력100 인증 기준 · 트레드밀VO2max,,,심폐지구력,
criteria:035-청소년-F,criteria,"국민체력100 인증 기준 · 트레드밀VO2max(ml/kg/min) · 청소년 여자: 13~13세 1등급 36.2ml/kg/min, 2등급 34.5ml/kg/min, 3등급 32.8ml/kg/min / 14~14세 1등급 36.6ml/kg/min, 2등급 34.8ml/kg/min, 3등급 33.0ml/kg/min / 15~15세 1등급 36.9ml/kg/min, 2등급 35.0ml/kg/min, 3등급 33.2ml/kg/min / 16~16세 1등급 37.3ml/kg/min, 2등급 35.6ml/kg/min, 3등급 33.9ml/kg/min / 17~17세 1등급 37.4ml/kg/min, 2등급 35.7ml/kg/min, 3등급 34.0ml/kg/min / 18~18세 1등급 37.5ml/kg/min, 2등급 35.8ml/kg/min, 3등급 34.1ml/kg/min",국민체력100 인증 기준 · 트레드밀VO2max,,,심폐지구력,
criteria:035-청소년-M,criteria,"국민체력100 인증 기준 · 트레드밀VO2max(ml/kg/min) · 청소년 남자: 13~13세 1등급 45.8ml/kg/min, 2등급 43.2ml/kg/min, 3등급 40.6ml/kg/min / 14~14세 1등급 46.2ml/kg/min, 2등급 43.7ml/kg/min, 3등급 41.2ml/kg/min / 15~15세 1등급 46.8ml/kg/min, 2등급 44.2ml/kg/min, 3등급 41.6ml/kg/min / 16~16세 1등급 47.3ml/kg/min, 2등급 44.6ml/kg/min, 3등급 41.9ml/kg/min / 17~17세 1등급 47.4ml/kg/min, 2등급 44.7ml/kg/min, 3등급 42.0ml/kg/min / 18~18세 1등급 47.5ml/kg/min, 2등급 44.9ml/kg/min, 3등급 42.3ml/kg/min",국민체력100 인증 기준 · 트레드밀VO2max,,,심폐지구력,
criteria:037-성인-F,criteria,"국민체력100 인증 기준 · 스텝검사VO2max(ml/kg/min) · 성인 여자: 19~24세 1등급 36.8ml/kg/min, 2등급 34.8ml/kg/min, 3등급 32.8ml/kg/min / 25~29세 1등급 36.0ml/kg/min, 2등급 34.1ml/kg/min, 3등급 32.2ml/kg/min / 30~34세 1등급 34.8ml/kg/min, 2등급 32.9ml/kg/min, 3등급 31.0ml/kg/min / 35~39세 1등급 34.2ml/kg/min, 2등급 32.3ml/kg/min, 3등급 30.5ml/kg/min / 40~44세 1등급 33.8ml/kg/min, 2등급 32.0ml/kg/min, 3등급 30.3ml/kg/min / 45~49세 1등급 33.0ml/kg/min, 2등급 31.4ml/kg/min, 3등급 29.7ml/kg/min / 50~54세 1등급 32.3ml/kg/min, 2등급 30.7ml/kg/min, 3등급 29.1ml/kg/min / 55~59세 1등급 31.3ml/kg/min, 2등급 29.8ml/kg/min, 3등급 28.4ml/kg/min / 60~64세 1등급 30.2ml/kg/min, 2등급 29.0ml/kg/min, 3등급 27.7ml/kg/min",국민체력100 인증 기준 · 스텝검사VO2max,,,심폐지구력,
criteria:037-성인-M,criteria,"국민체력100 인증 기준 · 스텝검사VO2max(ml/kg/min) · 성인 남자: 19~24세 1등급 47.6ml/kg/min, 2등급 44.8ml/kg/min, 3등급 42.0ml/kg/min / 25~29세 1등급 44.8ml/kg/min, 2등급 42.2ml/kg/min, 3등급 39.6ml/kg/min / 30~34세 1등급 42.9ml/kg/min, 2등급 40.6ml/kg/min, 3등급 38.2ml/kg/min / 35~39세 1등급 41.8ml/kg/min, 2등급 39.5ml/kg/min, 3등급 37.2ml/kg/min / 40~44세 1등급 40.9ml/kg/min, 2등급 38.8ml/kg/min, 3등급 36.6ml/kg/min / 45~49세 1등급 40.1ml/kg/min, 2등급 38.1ml/kg/min, 3등급 36.0ml/kg/min / 50~54세 1등급 38.8ml/kg/min, 2등급 36.9ml/kg/min, 3등급 35.0ml/kg/min / 55~59세 1등급 37.7ml/kg/min, 2등급 35.9ml/kg/min, 3등급 34.1ml/kg/min / 60~64세 1등급 36.3ml/kg/min, 2등급 34.8ml/kg/min, 3등급 33.2ml/kg/min",국민체력100 인증 기준 · 스텝검사VO2max,,,심폐지구력,
criteria:037-청소년-F,criteria,"국민체력100 인증 기준 · 스텝검사VO2max(ml/kg/min) · 청소년 여자: 13~13세 1등급 36.2ml/kg/min, 2등급 34.5ml/kg/min, 3등급 32.8ml/kg/min / 14~14세 1등급 36.6ml/kg/min, 2등급 34.8ml/kg/min, 3등급 33.0ml/kg/min / 15~15세 1등급 36.9ml/kg/min, 2등급 35.0ml/kg/min, 3등급 33.2ml/kg/min / 16~16세 1등급 37.3ml/kg/min, 2등급 35.6ml/kg/min, 3등급 33.9ml/kg/min / 17~17세 1등급 37.4ml/kg/min, 2등급 35.7ml/kg/min, 3등급 34.0ml/kg/min / 18~18세 1등급 37.5ml/kg/min, 2등급 35.8ml/kg/min, 3등급 34.1ml/kg/min",국민체력100 인증 기준 · 스텝검사VO2max,,,심폐지구력,
criteria:037-청소년-M,criteria,"국민체력100 인증 기준 · 스텝검사VO2max(ml/kg/min) · 청소년 남자: 13~13세 1등급 45.8ml/kg/min, 2등급 43.2ml/kg/min, 3등급 40.6ml/kg/min / 14~14세 1등급 46.2ml/kg/min, 2등급 43.7ml/kg/min, 3등급 41.2ml/kg/min / 15~15세 1등급 46.8ml/kg/min, 2등급 44.2ml/kg/min, 3등급 41.6ml/kg/min / 16~16세 1등급 47.3ml/kg/min, 2등급 44.6ml/kg/min, 3등급 41.9ml/kg/min / 17~17세 1등급 47.4ml/kg/min, 2등급 44.7ml/kg/min, 3등급 42.0ml/kg/min / 18~18세 1등급 47.5ml/kg/min, 2등급 44.9ml/kg/min, 3등급 42.3ml/kg/min",국민체력100 인증 기준 · 스텝검사VO2max,,,심폐지구력,
criteria:040-성인-F,criteria,"국민체력100 인증 기준 · 반응시간(초) · 성인 여자: 19~24세 1등급 0.332초, 2등급 0.374초 / 25~29세 1등급 0.343초, 2등급 0.383초 / 30~34세 1등급 0.347초, 2등급 0.381초 / 35~39세 1등급 0.348초, 2등급 0.388초 / 40~44세 1등급 0.345초, 2등급 0.382초 / 45~49세 1등급 0.35초, 2등급 0.392초 / 50~54세 1등급 0.354초, 2등급 0.395초 / 55~59세 1등급 0.369초, 2등급 0.416초 / 60~64세 1등급 0.387초, 2등급 0.434초",국민체력100 인증 기준 · 반응시간,,,민첩성,
criteria:040-성인-M,criteria,"국민체력100 인증 기준 · 반응시간(초) · 성인 남자: 19~24세 1등급 0.301초, 2등급 0.33초 / 25~29세 1등급 0.302초, 2등급 0.335초 / 30~34세 1등급 0.304초, 2등급 0.337초 / 35~39세 1등급 0.311초, 2등급 0.339초 / 40~44세 1등급 0.32초, 2등급 0.346초 / 45~49세 1등급 0.331초, 2등급 0.366초 / 50~54세 1등급 0.337초, 2등급 0.371초 / 55~59세 1등급 0.348초, 2등급 0.383초 / 60~64세 1등급 0.351초, 2등급 0.402초",국민체력100 인증 기준 · 반응시간,,,민첩성,
criteria:041-성인-F,criteria,"국민체력100 인증 기준 · 성인체공시간(초) · 성인 여자: 19~24세 1등급 0.479초, 2등급 0.447초 / 25~29세 1등급 0.466초, 2등급 0.442초 / 30~34세 1등급 0.464초, 2등급 0.437초 / 35~39세 1등급 0.453초, 2등급 0.425초 / 40~44세 1등급 0.442초, 2등급 0.417초 / 45~49세 1등급 0.431초, 2등급 0.404초 / 50~54세 1등급 0.407초, 2등급 0.381초 / 55~59세 1등급 0.402초, 2등급 0.374초 / 60~64세 1등급 0.393초, 2등급 0.366초",국민체력100 인증 기준 · 성인체공시간,,,순발력,
criteria:041-성인-M,criteria,"국민체력100 인증 기준 · 성인체공시간(초) · 성인 남자: 19~24세 1등급 0.605초, 2등급 0.568초 / 25~29세 1등급 0.591초, 2등급 0.559초 / 30~34세 1등급 0.583초, 2등급 0.548초 / 35~39세 1등급 0.581초, 2등급 0.551초 / 40~44세 1등급 0.547초, 2등급 0.521초 / 45~49세 1등급 0.524초, 2등급 0.497초 / 50~54세 1등급 0.527초, 2등급 0.486초 / 55~59세 1등급 0.508초, 2등급 0.475초 / 60~64세 1등급 0.474초, 2등급 0.443초",국민체력100 인증 기준 · 성인체공시간,,,순발력,
criteria:043-유소년-F,criteria,"국민체력100 인증 기준 · 반복옆뛰기(회) · 유소년 여자: 11~11세 1등급 32.0회, 2등급 30.0회 / 12~12세 1등급 33.0회, 2등급 30.0회",국민체력100 인증 기준 · 반복옆뛰기,,,민첩성,
criteria:043-유소년-M,criteria,"국민체력100 인증 기준 · 반복옆뛰기(회) · 유소년 남자: 11~11세 1등급 33.0회, 2등급 30.0회 / 12~12세 1등급 32.0회, 2등급 29.0회",국민체력100 인증 기준 · 반복옆뛰기,,,민첩성,
criteria:050-유아기-F,criteria,"국민체력100 인증 기준 · 5m4회왕복달리기(초) · 유아기 여자: 48~53개월 1등급 11.06초, 2등급 11.8초 / 54~59개월 1등급 10.21초, 2등급 11.0초 / 60~65개월 1등급 10.31초, 2등급 10.81초 / 66~71개월 1등급 9.58초, 2등급 10.19초 / 72~83개월 1등급 9.19초, 2등급 9.72초",국민체력100 인증 기준 · 5m4회왕복달리기,,,민첩성,
criteria:050-유아기-M,criteria,"국민체력100 인증 기준 · 5m4회왕복달리기(초) · 유아기 남자: 48~53개월 1등급 11.06초, 2등급 11.73초 / 54~59개월 1등급 9.88초, 2등급 10.73초 / 60~65개월 1등급 9.46초, 2등급 10.12초 / 66~71개월 1등급 9.13초, 2등급 9.81초 / 72~83개월 1등급 8.8초, 2등급 9.33초",국민체력100 인증 기준 · 5m4회왕복달리기,,,민첩성,
criteria:051-유아기-F,criteria,"국민체력100 인증 기준 · 3x3버튼누르기(초) · 유아기 여자: 48~53개월 1등급 30.72초, 2등급 33.43초 / 54~59개월 1등급 26.76초, 2등급 28.59초 / 60~65개월 1등급 25.04초, 2등급 27.42초 / 66~71개월 1등급 23.21초, 2등급 24.95초 / 72~83개월 1등급 21.91초, 2등급 23.52초",국민체력100 인증 기준 · 3x3버튼누르기,,,협응력,
criteria:051-유아기-M,criteria,"국민체력100 인증 기준 · 3x3버튼누르기(초) · 유아기 남자: 48~53개월 1등급 31.53초, 2등급 33.5초 / 54~59개월 1등급 26.28초, 2등급 28.88초 / 60~65개월 1등급 23.21초, 2등급 25.39초 / 66~71개월 1등급 22.48초, 2등급 24.38초 / 72~83개월 1등급 21.37초, 2등급 22.74초",국민체력100 인증 기준 · 3x3버튼누르기,,,협응력,
prescription:성인-19-F-근력-1,prescription,"성인 19세 여자 중 근력 1등급인 2,826명에게 처방된 본운동: 달리기(9%), 앉았다 일어서기(4%), 윗몸 말아 올리기(4%), 계단 올라갔다 내려오기(4%), 실내 자전거타기(3%), 윗몸올리기(3%), 엎드려 버티기(3%), 줄넘기(3%), 버피운동(3%), 계단 뛰어 오르기(2%), 누워서 다리 들어올리기(2%), 수영(2%), 누워서 배가로근 수축 II(2%), 웨이트 트레이닝  루틴프로그램(2%), 맨몸운동  루틴프로그램(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 걷기(2%), 턱걸이(1%), 팔벌려뛰기(1%), 저항밴드 운동  루틴프로그램(1%), 매달려서 다리 들기(1%), 트레드밀에서 걷기(1%), 옆으로 누워 버티기(1%), 넙다리 뒤쪽 스트레칭(1%), 바벨 끌어당기기(1%), 누워서 엉덩이 들어올리기(1%), 실외 자전거타기(1%), 누워서 배가로근 수축 I(1%), 팔굽혀펴기(1%), 무릎 높여 제자리 달리기(1%)",국민체력100 운동처방 · 성인 19세 근력 1등급,,성인,근력,1
prescription:성인-19-F-근력-2,prescription,"성인 19세 여자 중 근력 2등급인 1,012명에게 처방된 본운동: 달리기(8%), 앉았다 일어서기(4%), 윗몸 말아 올리기(4%), 계단 올라갔다 내려오기(3%), 윗몸올리기(3%), 누워서 다리 들어올리기(3%), 엎드려 버티기(3%), 계단 뛰어 오르기(3%), 줄넘기(3%), 버피운동(3%), 실내 자전거타기(3%), 수영(2%), 누워서 배가로근 수축 II(2%), 걷기(2%), 매달려서 다리 들기(2%), 트레드밀에서 걷기(2%), 웨이트 트레이닝  루틴프로그램(2%), 저항밴드 운동  루틴프로그램(2%), 팔벌려뛰기(2%), 바벨 끌어당기기(2%), 턱걸이(1%), 누워서 배가로근 수축 I(1%), 한발 앞으로 내밀고 앉았다 일어서기(1%), 맨몸운동  루틴프로그램(1%), 옆으로 누워 버티기(1%), 누워서 엉덩이 들어올리기(1%), 무릎 높여 제자리 달리기(1%), 넙다리 뒤쪽 스트레칭(1%), 스텝퍼 오르내리기(1%), 실외 자전거타기(1%)",국민체력100 운동처방 · 성인 19세 근력 2등급,,성인,근력,2
prescription:성인-19-F-근력-3,prescription,"성인 19세 여자 중 근력 3등급인 671명에게 처방된 본운동: 달리기(8%), 윗몸 말아 올리기(4%), 실내 자전거타기(4%), 앉았다 일어서기(4%), 윗몸올리기(4%), 계단 올라갔다 내려오기(4%), 엎드려 버티기(3%), 버피운동(3%), 누워서 다리 들어올리기(3%), 줄넘기(3%), 수영(2%), 트레드밀에서 걷기(2%), 계단 뛰어 오르기(2%), 턱걸이(2%), 누워서 배가로근 수축 II(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 걷기(1%), 팔벌려뛰기(1%), 맨몸운동  루틴프로그램(1%), 소파를 이용한 윗몸올리기(1%), 웨이트 트레이닝  루틴프로그램(1%), 바벨 끌어당기기(1%), 옆으로 누워 버티기(1%), 매달려서 다리 들기(1%), 저항밴드 운동  루틴프로그램(1%), 손목 펴기/굽히기(1%), 누워서 엉덩이 들어올리기(1%), 넙다리 뒤쪽 스트레칭(1%), 실외 자전거타기(1%), 누워서 배가로근 수축 I(1%)",국민체력100 운동처방 · 성인 19세 근력 3등급,,성인,근력,3
prescription:성인-19-F-근력-미달,prescription,"성인 19세 여자 중 근력 미달인 533명에게 처방된 본운동: 달리기(8%), 윗몸 말아 올리기(4%), 계단 올라갔다 내려오기(4%), 윗몸올리기(4%), 엎드려 버티기(3%), 앉았다 일어서기(3%), 버피운동(3%), 실내 자전거타기(3%), 누워서 다리 들어올리기(2%), 줄넘기(2%), 수영(2%), 트레드밀에서 걷기(2%), 계단 뛰어 오르기(2%), 팔벌려뛰기(2%), 누워서 배가로근 수축 II(2%), 턱걸이(2%), 손목 펴기/굽히기(2%), 맨몸운동  루틴프로그램(1%), 한발 앞으로 내밀고 앉았다 일어서기(1%), 넙다리 뒤쪽 스트레칭(1%), 실외 자전거타기(1%), 바벨들어올리기(1%), 무릎 높여 제자리 달리기(1%), 바벨 끌어당기기(1%), 저항밴드 운동  루틴프로그램(1%), 앉았다 일어서면서 점프하기(1%), 걷기(1%), 웨이트 트레이닝  루틴프로그램(1%), 누워서 엉덩이 들어올리기(1%), 소파를 이용한 윗몸올리기(1%)",국민체력100 운동처방 · 성인 19세 근력 미달,,성인,근력,미달
prescription:성인-19-F-근지구력-1,prescription,"성인 19세 여자 중 근지구력 1등급인 1,612명에게 처방된 본운동: 달리기(9%), 계단 올라갔다 내려오기(4%), 앉았다 일어서기(4%), 실내 자전거타기(3%), 버피운동(3%), 줄넘기(3%), 계단 뛰어 오르기(3%), 윗몸 말아 올리기(3%), 수영(2%), 턱걸이(2%), 윗몸올리기(2%), 걷기(2%), 엎드려 버티기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 맨몸운동  루틴프로그램(2%), 웨이트 트레이닝  루틴프로그램(2%), 누워서 다리 들어올리기(2%), 누워서 배가로근 수축 II(2%), 팔벌려뛰기(2%), 바벨 끌어당기기(2%), 저항밴드 운동  루틴프로그램(2%), 트레드밀에서 걷기(1%), 실외 자전거타기(1%), 매달려서 다리 들기(1%), 누워서 배가로근 수축 I(1%), 누워서 엉덩이 들어올리기(1%), 넙다리 뒤쪽 스트레칭(1%), 옆으로 누워 버티기(1%), 손목 펴기/굽히기(1%), 무릎 높여 제자리 달리기(1%)",국민체력100 운동처방 · 성인 19세 근지구력 1등급,,성인,근지구력,1
prescription:성인-19-F-근지구력-2,prescription,"성인 19세 여자 중 근지구력 2등급인 874명에게 처방된 본운동: 달리기(9%), 앉았다 일어서기(4%), 계단 올라갔다 내려오기(4%), 실내 자전거타기(3%), 버피운동(3%), 윗몸 말아 올리기(3%), 줄넘기(3%), 계단 뛰어 오르기(3%), 엎드려 버티기(3%), 윗몸올리기(3%), 수영(2%), 누워서 다리 들어올리기(2%), 트레드밀에서 걷기(2%), 웨이트 트레이닝  루틴프로그램(2%), 매달려서 다리 들기(2%), 맨몸운동  루틴프로그램(2%), 바벨 끌어당기기(2%), 누워서 배가로근 수축 II(2%), 걷기(1%), 한발 앞으로 내밀고 앉았다 일어서기(1%), 턱걸이(1%), 팔벌려뛰기(1%), 저항밴드 운동  루틴프로그램(1%), 옆으로 누워 버티기(1%), 바벨들어올리기(1%), 손목 펴기/굽히기(1%), 앉았다 일어서면서 점프하기(1%), 무릎 높여 제자리 달리기(1%), 넙다리 뒤쪽 스트레칭(1%), 팔굽혀펴기(1%)",국민체력100 운동처방 · 성인 19세 근지구력 2등급,,성인,근지구력,2
prescription:성인-19-F-근지구력-3,prescription,"성인 19세 여자 중 근지구력 3등급인 963명에게 처방된 본운동: 달리기(9%), 윗몸 말아 올리기(4%), 앉았다 일어서기(4%), 윗몸올리기(4%), 계단 올라갔다 내려오기(3%), 실내 자전거타기(3%), 줄넘기(3%), 엎드려 버티기(3%), 누워서 다리 들어올리기(2%), 계단 뛰어 오르기(2%), 수영(2%), 버피운동(2%), 누워서 배가로근 수축 II(2%), 걷기(2%), 트레드밀에서 걷기(2%), 넙다리 뒤쪽 스트레칭(2%), 맨몸운동  루틴프로그램(2%), 웨이트 트레이닝  루틴프로그램(1%), 저항밴드 운동  루틴프로그램(1%), 옆으로 누워 버티기(1%), 팔벌려뛰기(1%), 턱걸이(1%), 누워서 배가로근 수축 I(1%), 매달려서 다리 들기(1%), 넙다리 안쪽 스트레칭(1%), 한발 앞으로 내밀고 앉았다 일어서기(1%), 바벨 끌어당기기(1%), 한발 서서 균형잡기(1%), 누워서 엉덩이 들어올리기(1%), 실외 자전거타기(1%)",국민체력100 운동처방 · 성인 19세 근지구력 3등급,,성인,근지구력,3
prescription:성인-19-F-근지구력-미달,prescription,"성인 19세 여자 중 근지구력 미달인 1,533명에게 처방된 본운동: 달리기(8%), 윗몸 말아 올리기(5%), 윗몸올리기(5%), 앉았다 일어서기(4%), 엎드려 버티기(4%), 누워서 다리 들어올리기(4%), 계단 올라갔다 내려오기(3%), 실내 자전거타기(3%), 버피운동(2%), 줄넘기(2%), 누워서 배가로근 수축 II(2%), 계단 뛰어 오르기(2%), 수영(2%), 팔벌려뛰기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 옆으로 누워 버티기(1%), 맨몸운동  루틴프로그램(1%), 소파를 이용한 윗몸올리기(1%), 웨이트 트레이닝  루틴프로그램(1%), 매달려서 다리 들기(1%), 트레드밀에서 걷기(1%), 누워서 엉덩이 들어올리기(1%), 저항밴드 운동  루틴프로그램(1%), 팔굽혀펴기(1%), 턱걸이(1%), 걷기(1%), 넙다리 뒤쪽 스트레칭(1%), 실외 자전거타기(1%), 누워서 하늘 자전거(1%), 무릎 높여 제자리 달리기(1%)",국민체력100 운동처방 · 성인 19세 근지구력 미달,,성인,근지구력,미달
prescription:성인-19-F-민첩성-1,prescription,"성인 19세 여자 중 민첩성 1등급인 1,393명에게 처방된 본운동: 달리기(9%), 앉았다 일어서기(4%), 계단 올라갔다 내려오기(4%), 실내 자전거타기(3%), 버피운동(3%), 윗몸 말아 올리기(3%), 계단 뛰어 오르기(3%), 줄넘기(3%), 엎드려 버티기(3%), 윗몸올리기(2%), 수영(2%), 누워서 다리 들어올리기(2%), 누워서 배가로근 수축 II(2%), 턱걸이(2%), 걷기(2%), 맨몸운동  루틴프로그램(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 팔벌려뛰기(2%), 웨이트 트레이닝  루틴프로그램(2%), 매달려서 다리 들기(2%), 저항밴드 운동  루틴프로그램(2%), 바벨 끌어당기기(1%), 트레드밀에서 걷기(1%), 누워서 엉덩이 들어올리기(1%), 옆으로 누워 버티기(1%), 실외 자전거타기(1%), 넙다리 뒤쪽 스트레칭(1%), 누워서 배가로근 수축 I(1%), 바벨들어올리기(1%), 무릎 높여 제자리 달리기(1%)",국민체력100 운동처방 · 성인 19세 민첩성 1등급,,성인,민첩성,1
prescription:성인-19-F-민첩성-2,prescription,"성인 19세 여자 중 민첩성 2등급인 1,307명에게 처방된 본운동: 달리기(9%), 계단 올라갔다 내려오기(4%), 윗몸 말아 올리기(4%), 앉았다 일어서기(4%), 실내 자전거타기(4%), 윗몸올리기(4%), 줄넘기(3%), 엎드려 버티기(3%), 누워서 다리 들어올리기(3%), 버피운동(3%), 수영(2%), 계단 뛰어 오르기(2%), 누워서 배가로근 수축 II(2%), 웨이트 트레이닝  루틴프로그램(2%), 턱걸이(2%), 트레드밀에서 걷기(2%), 걷기(2%), 맨몸운동  루틴프로그램(2%), 팔벌려뛰기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 매달려서 다리 들기(2%), 저항밴드 운동  루틴프로그램(1%), 바벨 끌어당기기(1%), 누워서 엉덩이 들어올리기(1%), 넙다리 뒤쪽 스트레칭(1%), 누워서 배가로근 수축 I(1%), 옆으로 누워 버티기(1%), 실외 자전거타기(1%), 앉았다 일어서면서 점프하기(1%), 무릎 높여 제자리 달리기(1%)",국민체력100 운동처방 · 성인 19세 민첩성 2등급,,성인,민첩성,2
