age_group,age_lo,age_hi,age_unit,sex,factor,item_code,item_name,bin_lo,bin_hi,count,ratio
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,60,70,169,0.1934
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,70,80,98,0.1121
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,80,90,52,0.0595
유아기,48,53,개월,F,순발력,022,제자리멀리뛰기,90,100,96,0.1098
유아기,48,53,개월,F,근력,028,상대악력,0,10,123,0.1417
유아기,48,53,개월,F,근력,028,상대악력,10,20,101,0.1164
유아기,48,53,개월,F,근력,028,상대악력,20,30,108,0.1244
유아기,48,53,개월,F,근력,028,상대악력,30,40,103,0.1187
유아기,48,53,개월,F,근력,028,상대악력,40,50,85,0.0979
유아기,48,53,개월,F,근력,028,상대악력,50,60,82,0.0945
유아기,48,53,개월,F,근력,028,상대악력,60,70,38,0.0438
유아기,48,53,개월,F,근력,028,상대악력,70,80,38,0.0438
유아기,48,53,개월,F,근력,028,상대악력,80,90,79,0.091
유아기,48,53,개월,F,근력,028,상대악력,90,100,111,0.1279
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,0,10,62,0.0718
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,10,20,51,0.059
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,20,30,50,0.0579
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,30,40,45,0.0521
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,40,50,74,0.0856
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,50,60,68,0.0787
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,60,70,80,0.0926
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,70,80,77,0.0891
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,80,90,161,0.1863
유아기,48,53,개월,F,민첩성,050,5m4회왕복달리기,90,100,196,0.2269
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,0,10,66,0.0761
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,10,20,49,0.0565
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,20,30,49,0.0565
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,30,40,48,0.0554
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,40,50,63,0.0727
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,50,60,62,0.0715
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,60,70,90,0.1038
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,70,80,88,0.1015
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,80,90,159,0.1834
유아기,48,53,개월,F,협응력,051,3x3버튼누르기,90,100,193,0.2226
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,0,10,256,0.1291
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,10,20,212,0.1069
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,20,30,218,0.1099
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,30,40,229,0.1155
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,40,50,181,0.0913
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,50,60,259,0.1306
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,60,70,156,0.0787
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,70,80,110,0.0555
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,80,90,163,0.0822
유아기,54,59,개월,M,유연성,012,앉아윗몸앞으로굽히기,90,100,199,0.1004
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,0,10,184,0.0913
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,10,20,157,0.0779
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,20,30,161,0.0799
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,30,40,141,0.0699
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,40,50,170,0.0843
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,50,60,116,0.0575
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,60,70,189,0.0938
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,70,80,172,0.0853
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,80,90,323,0.1602
유아기,54,59,개월,M,심폐지구력,020,왕복오래달리기,90,100,403,0.1999
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,0,10,160,0.0803
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,10,20,123,0.0617
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,20,30,120,0.0602
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,30,40,25,0.0125
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,40,50,493,0.2474
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,50,60,392,0.1967
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,60,70,71,0.0356
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,70,80,120,0.0602
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,80,90,211,0.1059
유아기,54,59,개월,M,순발력,022,제자리멀리뛰기,90,100,278,0.1395
유아기,54,59,개월,M,근력,028,상대악력,0,10,260,0.1311
유아기,54,59,개월,M,근력,028,상대악력,10,20,231,0.1165
유아기,54,59,개월,M,근력,028,상대악력,20,30,221,0.1114
유아기,54,59,개월,M,근력,028,상대악력,30,40,228,0.115
유아기,54,59,개월,M,근력,028,상대악력,40,50,161,0.0812
유아기,54,59,개월,M,근력,028,상대악력,50,60,156,0.0787
유아기,54,59,개월,M,근력,028,상대악력,60,70,175,0.0883
유아기,54,59,개월,M,근력,028,상대악력,70,80,173,0.0872
유아기,54,59,개월,M,근력,028,상대악력,80,90,148,0.0746
유아기,54,59,개월,M,근력,028,상대악력,90,100,230,0.116
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,0,10,146,0.0739
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,10,20,115,0.0582
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,20,30,112,0.0567
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,30,40,110,0.0557
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,40,50,156,0.079
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,50,60,165,0.0835
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,60,70,220,0.1114
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,70,80,217,0.1099
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,80,90,322,0.163
유아기,54,59,개월,M,민첩성,050,5m4회왕복달리기,90,100,412,0.2086
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,0,10,151,0.0763
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,10,20,111,0.0561
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,20,30,108,0.0546
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,30,40,113,0.0571
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,40,50,217,0.1097
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,50,60,215,0.1087
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,60,70,231,0.1168
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,70,80,228,0.1153
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,80,90,263,0.133
유아기,54,59,개월,M,협응력,051,3x3버튼누르기,90,100,341,0.1724
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,0,10,218,0.1163
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,10,20,185,0.0987
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,20,30,254,0.1355
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,30,40,138,0.0736
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,40,50,242,0.1291
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,50,60,184,0.0982
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,60,70,111,0.0592
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,70,80,127,0.0678
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,80,90,135,0.072
유아기,54,59,개월,F,유연성,012,앉아윗몸앞으로굽히기,90,100,280,0.1494
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,0,10,220,0.1178
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,10,20,155,0.083
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,20,30,199,0.1066
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,30,40,161,0.0862
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,40,50,220,0.1178
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,50,60,151,0.0809
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,60,70,164,0.0878
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,70,80,96,0.0514
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,80,90,225,0.1205
유아기,54,59,개월,F,심폐지구력,020,왕복오래달리기,90,100,276,0.1478
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,0,10,133,0.071
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,10,20,74,0.0395
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,20,30,140,0.0747
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,30,40,22,0.0117
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,40,50,507,0.2705
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,50,60,414,0.2209
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,60,70,79,0.0422
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,70,80,0,0.0
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,80,90,262,0.1398
유아기,54,59,개월,F,순발력,022,제자리멀리뛰기,90,100,243,0.1297
유아기,54,59,개월,F,근력,028,상대악력,0,10,257,0.1371
유아기,54,59,개월,F,근력,028,상대악력,10,20,223,0.119
유아기,54,59,개월,F,근력,028,상대악력,20,30,221,0.1179
유아기,54,59,개월,F,근력,028,상대악력,30,40,219,0.1169
유아기,54,59,개월,F,근력,028,상대악력,40,50,170,0.0907
유아기,54,59,개월,F,근력,028,상대악력,50,60,170,0.0907
유아기,54,59,개월,F,근력,028,상대악력,60,70,165,0.088
유아기,54,59,개월,F,근력,028,상대악력,70,80,158,0.0843
유아기,54,59,개월,F,근력,028,상대악력,80,90,108,0.0576
유아기,54,59,개월,F,근력,028,상대악력,90,100,183,0.0977
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,0,10,141,0.0756
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,10,20,104,0.0557
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,20,30,105,0.0563
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,30,40,101,0.0541
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,40,50,144,0.0772
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,50,60,136,0.0729
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,60,70,211,0.1131
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,70,80,205,0.1099
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,80,90,317,0.1699
유아기,54,59,개월,F,민첩성,050,5m4회왕복달리기,90,100,402,0.2154
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,0,10,141,0.0756
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,10,20,105,0.0563
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,20,30,105,0.0563
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,30,40,104,0.0558
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,40,50,253,0.1357
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,50,60,249,0.1335
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,60,70,175,0.0938
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,70,80,171,0.0917
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,80,90,242,0.1298
유아기,54,59,개월,F,협응력,051,3x3버튼누르기,90,100,320,0.1716
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,0,10,431,0.1604
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,10,20,0,0.0
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,20,30,0,0.0
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,30,40,0,0.0
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,40,50,461,0.1716
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,50,60,425,0.1582
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,60,70,314,0.1169
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,70,80,258,0.096
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,80,90,338,0.1258
유아기,60,65,개월,M,근지구력,009,윗몸말아올리기,90,100,460,0.1712
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,0,10,332,0.1234
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,10,20,203,0.0754
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,20,30,318,0.1182
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,30,40,202,0.0751
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,40,50,407,0.1512
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,50,60,322,0.1197
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,60,70,110,0.0409
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,70,80,147,0.0546
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,80,90,274,0.1018
유아기,60,65,개월,M,유연성,012,앉아윗몸앞으로굽히기,90,100,376,0.1397
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,0,10,180,0.0634
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,10,20,122,0.043
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,20,30,153,0.0539
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,30,40,130,0.0458
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,40,50,284,0.1
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,50,60,248,0.0874
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,60,70,244,0.0859
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,70,80,194,0.0683
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,80,90,505,0.1779
유아기,60,65,개월,M,심폐지구력,020,왕복오래달리기,90,100,779,0.2744
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,0,10,186,0.069
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,10,20,177,0.0656
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,20,30,164,0.0608
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,30,40,47,0.0174
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,40,50,495,0.1835
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,50,60,325,0.1205
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,60,70,306,0.1135
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,70,80,334,0.1238
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,80,90,342,0.1268
유아기,60,65,개월,M,순발력,022,제자리멀리뛰기,90,100,321,0.119
유아기,60,65,개월,M,근력,028,상대악력,0,10,319,0.1185
유아기,60,65,개월,M,근력,028,상대악력,10,20,288,0.107
유아기,60,65,개월,M,근력,028,상대악력,20,30,271,0.1007
유아기,60,65,개월,M,근력,028,상대악력,30,40,266,0.0988
유아기,60,65,개월,M,근력,028,상대악력,40,50,253,0.094
유아기,60,65,개월,M,근력,028,상대악력,50,60,223,0.0828
유아기,60,65,개월,M,근력,028,상대악력,60,70,239,0.0888
유아기,60,65,개월,M,근력,028,상대악력,70,80,251,0.0932
유아기,60,65,개월,M,근력,028,상대악력,80,90,237,0.088
유아기,60,65,개월,M,근력,028,상대악력,90,100,345,0.1282
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,0,10,203,0.0756
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,10,20,153,0.057
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,20,30,147,0.0547
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,30,40,151,0.0562
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,40,50,215,0.0801
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,50,60,215,0.0801
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,60,70,295,0.1099
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,70,80,280,0.1043
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,80,90,461,0.1717
유아기,60,65,개월,M,민첩성,050,5m4회왕복달리기,90,100,565,0.2104
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,0,10,204,0.0759
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,10,20,150,0.0558
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,20,30,153,0.0569
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,30,40,150,0.0558
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,40,50,462,0.1719
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,50,60,465,0.1731
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,60,70,283,0.1053
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,70,80,280,0.1042
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,80,90,217,0.0808
유아기,60,65,개월,M,협응력,051,3x3버튼누르기,90,100,323,0.1202
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,0,10,336,0.1274
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,10,20,264,0.1001
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,20,30,290,0.1099
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,30,40,276,0.1046
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,40,50,243,0.0921
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,50,60,283,0.1073
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,60,70,175,0.0663
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,70,80,85,0.0322
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,80,90,326,0.1236
유아기,60,65,개월,F,유연성,012,앉아윗몸앞으로굽히기,90,100,360,0.1365
유아기,60,65,개월,F,심폐지구력,020,왕복오래달리기,0,10,279,0.1026
유아기,60,65,개월,F,심폐지구력,020,왕복오래달리기,10,20,220,0.0809
유아기,60,65,개월,F,심폐지구력,020,왕복오래달리기,20,30,260,0.0956
유아기,60,65,개월,F,심폐지구력,020,왕복오래달리기,30,40,234,0.086
유아기,60,65,개월,F,심폐지구력,020,왕복오래달리기,40,50,232,0.0853
